PharmagkbID	Drug Names	Approved
PA448419	ampicillin|Ampicillin Acid|Ampicillin Base|Ampicilline|Ampicilina [INN-Spanish]|Ampicillin Trihydrate|Ampicillinum [INN-Latin]|Anhydrous Ampicillin|Aminobenzylpenicillin|D-Ampicillin|Ampicillin Sodium|Ampicillina [Dcit]|Ampicilline [INN-French]|Bayer 5427|Ampicillin Anhydrous|Ampicillin Anhydrate|Ampicillin [Usan:Ban:Inn:Jan]|Lifeampil|Pentrexl|Principen '125'|Servicillin|Principen '250'|Polycillin-N|Totalciclina|Amblosin|Omnipen|Princillin|Semicillin R|Semicillin|Pfizerpen A|Ampivax|Penbristol|Alpen|Ampy-Penyl|Ampicillin A|Grampenil|Pentrexyl|Viccillin S|Qidamp|Ampi-Bol|Penimic|Ampikel|Pen a Oral|D-Cillin|Spectrobid|Pen A|Guicitrine|Copharcilin|Adobacillin|Totapen|Ro-Ampen|Ampipenin|Ampi|Campicillin|Sumipanto|Principen '500'|Pen Ampil|Pensyn|Ponecil|Bonapicillin|Amplin|Omnipen-N|Tokiocillin|Deripen|Cimex|Nuvapen|Wypicil|Olin Kid|Penbritin Syrup|Amipenix S|Ampen|Pfizerpen-A|Ampivet|Sk-Ampicillin|Morepen|Vampen|Amplipenyl|Supen|Ultrabron|Amplisom|Roscillin|Totacillin|Amcill|Amplital|Novo-Ampicillin|AB-PC|Polycillin|Viccillin|Ampicil|Britacil|Rosampline|Ampifarm|Ampisyn|Racenacillin|Ampicin|Guicitrina|Synpenin|Ampimed|Doktacillin|Delcillin|Pentrex|Penicline|Penbritin|Ampipenin, Nt3|Ampi-Tab|Duphacillin|Amplacilina|Penbritin-S|Orbicilina|Totacillin-N|Acillin|Divercillin|Ampichel|Ampi-Co|Amfipen V|Austrapen|Ultrabion|Norobrittin|Penbrock|Amfipen|Trifacilina|Ampiscel|Geocillin|Texcillin|Tolomol|Penbritin Paediatric|Principen|Ab-Pc Sol|BRL|Binotal	True
PA448422	amprenavir|AMP|VX-478|APV|AMV|Vertex|Agenerase|Prozei	True
PA164746803	amrinone|Inamrinone lactate|Amrinonum [inn-latin]|Amrinona [inn-spanish]|Inamrinone|Cartonic|Cordemcura|Wincoram|Amcoral|Cordarex|Inocor	True
PA10309	amsacrine|M-AMSA|MAMSA|Acridinyl Anisidide|AMSA P-D|Amsidine|Amsine|Amsidyl	False
PA164750570	amyl nitrite|Isopentyl nitrite|Nitrous acid, 3-methylbutyl ester|IPN|Nitramyl|Amilnitrit|Amilnitrite|Pentanoli nitris|Pentyl nitrite|Amyl nitrit|n-amyl nitrite|Amyl nitrosum|n-pentyl nitrite|Isoamyl nitrite|3-Methylbutanol nitrite|3-Methylbutyl nitrite|Nitrous acid, isopentyl ester|Amyl nitrite I|Vaporole|Aspiral	False
PA164712360	Anabolic Agents For Systemic Use	False
PA164712361	Anabolic Steroids	False
PA165960688	anacetrapib	False
PA164742986	anagrelide|Anagrelide HCL|BL-4162A|Anagrelide Hydrochloride|Agrylin|Xagrid	True
PA10799	anakinra|IL-1ra|IL1 inhibitor|IL-1RN|Interleukin-1 receptor antagonist protein precursor|IRAP|ICIL-1RA|Kineret	True
PA164712362	Analgesics	False
PA164712363	Analgesics and anesthetics	False
PA448432	anastrozole|Anastrozol|Arimidex|Anastrole	True
PA164712364	Androgen, progestogen and estrogen in combination	False
PA10381	androgens and estrogens	False
PA164712365	Androgens And Female Sex Hormones In Combination	False
PA164712366	Androgens and female sex hormones in combination with other drugs	False
PA10733	androgens for topical use	False
PA164712367	Androstan derivatives	False
PA166109575	angiotensin I	False
PA166109554	angiotensin II	False
PA164712372	Angiotensin II Antagonists|Angiotensin II antagonists, plain	False
PA164712368	Angiotensin II antagonists and calcium channel blockers	False
PA164712369	Angiotensin II antagonists and diuretics	False
PA164712371	Angiotensin II Antagonists, Combinations	False
PA164742938	anidulafungin|Eraxis	True
PA164768817	anileridine|Anileridinum [INN-Latin]|Phthalylsulfathiazole|Sulfathalidine|Anileridina [INN-Spanish]|Adopol|Apidol|Leritin|Apodol|Leritine|Nipecotan|Alidine	True
PA164712373	Anilides	False
PA164746467	anisindione|Anisin indandione|Miradon|Unidone	True
PA164754880	anisotropine methylbromide|Endovalpin|Octatropine|Lytispasm|Methyloctatropine bromide|Valpin 50|Anisotropine methobromide	True
PA164769075	anistreplase|tPA|t-plasminogen activator|Tissue-type plasminogen activator precursor|t- PA|Eminase	False
PA452298	antacids	False
PA164712374	Antacids with antiflatulents	False
PA164712375	Antacids with antispasmodics	False
PA164712376	Antacids with sodium bicarbonate	False
PA164712377	Antacids, other combinations	False
PA165958418	antazoline|phenazoline|phenazolin|Antastan|Antistin|Histostab|Antihistal|Antasten	False
PA164712378	Anterior Pituitary Lobe Hormones And Analogues	False
PA164712379	Anthelmintics	False
PA130620651	anthracyclines and related substances	False
PA164712380	Anthrax vaccines	False
PA164712381	Anti-acne Preparations	False
PA164712382	Anti-acne Preparations For Systemic Use	False
PA164712383	Anti-acne Preparations For Topical Use	False
PA164712384	Anti-androgens	False
PA164712385	Anti-dementia Drugs	False
PA164712386	Anti-estrogens	False
PA164712387	Anti-gonadotropin-releasing hormones	False
PA164712388	Anti-parathyroid Agents	False
PA164712389	Anti-parkinson Drugs	False
PA164712390	Antiadrenal Preparations	False
PA164712391	Antiadrenergic Agents, Centrally Acting	False
PA164712392	Antiadrenergic Agents, Ganglion-blocking	False
PA164712393	Antiadrenergic Agents, Peripherally Acting	False
PA164712394	Antiallergic agents, excl. corticosteroids	False
PA164712397	Antiandrogens	False
PA164712398	Antiandrogens and estrogens	False
PA164712399	Antiandrogens, plain	False
PA164712400	Antianemic Preparations	False
PA452249	antiarrhythmics, class i and iii	False
PA164712402	Antiarrhythmics, class Ia	False
PA164712403	Antiarrhythmics, class Ib	False
PA164712404	Antiarrhythmics, class Ic	False
PA164712401	Antiarrhythmics, class III	False
PA164712405	Antibacterials For Systemic Use	False
PA164712406	Antibiotics	False
PA164712414	Antibiotics And Chemotherapeutics For Dermatological Use	False
PA164712415	Antibiotics And Chemotherapeutics, Combinations	False
PA164712417	Antibiotics and corticosteroids	False
PA164712416	Antibiotics For Topical Use	False
PA164712418	Anticestodals	False
PA164712419	Anticholinergic Agents	False
PA164712420	Anticholinergics	False
PA164712423	Anticholinesterases	False
PA164712424	Anticorticosteroids	False
PA452229	antidepressants	False
PA164712425	Antidepressants in combination with psycholeptics	False
PA164712426	Antidiarrheal Microorganisms|Antidiarrheal microorganisms	False
PA164712428	Antidiarrheals, Intestinal Antiinflammatory/antiinfective	False
PA164712429	Antidotes	False
PA164712431	Antiemetics And Antinauseants	False
PA143485705	antiepileptics|Antiepileptics	False
PA164712433	Antifibrinolytics	False
PA164712434	Antifungals For Dermatological Use	False
PA164712435	Antifungals For Systemic Use|Antifungals for systemic use	False
PA164712436	Antifungals For Topical Use	False
PA10393	antiglaucoma preparations and miotics	False
PA164712438	Antigonadotropins and similar agents	False
PA164712440	Antigout Preparations	False
PA164712441	Antigrowth hormones	False
PA164750168	antihemophilic factor|Coagulation factor VIII precursor|Procoagulant component|AHF|Helixate|Hemofil M|Hyate:C|Koate-HP|Monoclate-P|Xyntha|Monarc-M|Bioclate|Humate-P|Helixate FS|ReFacto|Kogenate|Alphanate|Kogenate FS|Advate	False
PA164712442	Antihemorrhagics	False
PA164712443	Antihidrotics	False
PA164712444	Antihistamines For Systemic Use|antihistamines for systemic use	False
PA164712445	Antihypertensives	False
PA164712446	Antihypertensives And Diuretics In Combination	False
PA164712447	Antiinfectives	False
PA164712455	Antiinfectives and antiseptics for local oral treatment	False
PA164712453	Antiinfectives And Antiseptics, Excl. Combinations	False
PA164712454	Antiinfectives For Systemic Use	False
PA164712456	Antiinfectives for treatment of acne	False
PA164712457	Antiinfectives/antiseptics In Combination With Corticosteroids	False
PA164712458	Antiinflammatory Agents	False
PA164712460	Antiinflammatory Agents And Antiinfectives In Combination	False
PA164712462	Antiinflammatory agents, non-steroids|NSAID|NSAIDs	False
PA164712463	Antiinflammatory agents, non-steroids and antiinfectives in combination	False
PA164712461	Antiinflammatory And Antirheumatic Products	False
PA10384	antiinflammatory and antirheumatic products, non-steroids	False
PA164712464	Antiinflammatory preparations, non-steroids for topical use	False
PA164712465	Antiinflammatory products for vaginal administration	False
PA164712466	Antiinflammatory/antirheumatic Agents In Combination	False
PA164712467	Antiinflammatory/antirheumatic agents in combination with corticosteroids	False
PA164712468	Antimalarials	False
PA452622	antimetabolites	False
PA164712469	Antimigraine Preparations	False
PA164712470	Antimony compounds	False
PA448452	antimony potassium tartrate	False
PA164712471	Antimycobacterials	False
PA164712473	Antimycotics For Systemic Use	False
PA164712474	Antinematodal Agents	False
PA452621	antineoplastic agents	False
PA164712475	Antineoplastic And Immunomodulating Agents	False
PA164712476	Antineovascularisation agents	False
PA164712478	Antiobesity Preparations, Excl. Diet Products	False
PA164712479	Antiparasitic Products, Insecticides And Repellents	False
PA164712480	Antiprogestogens	False
PA164712482	Antipropulsives	False
PA164712483	Antiprotozoals	False
PA164712484	Antipruritics, Incl. Antihistamines, Anesthetics, Etc.	False
PA164712486	Antipsoriatics	False
PA164712487	Antipsoriatics For Systemic Use	False
PA164712488	Antipsoriatics For Topical Use	False
PA452233	antipsychotics	False
PA448453	antipyrine|Antipirin|Fenazon [czech]|Anodynin|Phenazon|Azophen|Azophenum|Phenozone|Antipyrin|Fenazona [inn-spanish]|Analgesine|Antipyrinum|Pyrazoline|Fenazone|Phenazone|Acetasol|Anodynine|Apirelina|Sedatine|Sedatin|Auralgan	True
PA164712489	Antiseptics	False
PA164712492	Antiseptics and corticosteroids	False
PA164712491	Antiseptics And Disinfectants	False
PA164712493	Antispasmodics And Anticholinergics In Combination With Other Drugs	False
PA164712494	Antispasmodics In Combination With Analgesics	False
PA164712496	Antispasmodics in combination with other drugs	False
PA164712495	Antispasmodics In Combination With Psycholeptics	False
PA164712497	Antispasmodics, psycholeptics and analgesics in combination	False
PA452200	antithrombotic agents|Antithrombotic Agents	False
PA164743704	antithymocyte globulin|ratg|Thymoglobulin|rabbit atg|Thymoglobulin SangStat Medical|ATG-Fresenius S|ATG-Fresenius|Genzyme|Thymoglobulin (SangStat Medical|Genzyme)	False
PA164712499	Antithyroid Preparations	False
PA164712500	Antitrematodals	False
PA164712501	Antivaricose Therapy	False
PA164712502	Antivertigo Preparations|Antivertigo preparations	False
PA452174	antivirals	False
PA164712504	Antivirals For Systemic Use	False
PA164712505	Antivirals for treatment of HIV infections, combinations	False
PA164712506	Antracen derivatives	False
PA164784000	antrafenine	False
PA164712507	Anxiolytics	False
PA164781163	apomorphine|Apomorphinium Chloride Hemihydrate|L-Apomorphine|Apomorfin|VR-040|Apormorphine|VR004|Apomorphine Hydrochloride Hemihydrate|VR-400|apomorphine hydrochloride|Ixense|APOKYN|Uprima	True
PA164712508	Appetite Stimulants	False
PA164748866	apraclonidine|apraclonidine hydrochloride|Apraclonidinum [INN-Latin]|Apraclonidina [INN-Spanish]|P-Aminoclonidine Hydrochloride|Iopidine Eye|Iopidine|Aplonidine	True
PA164747039	aprepitant|MK-0517|MK-869|fosaprepitant|Emend	True
PA164764496	aprindine|Aprindin|Aprindinum [inn-latin]|Aprindina [inn-spanish]|Aprinidine|Aspenon|Fibocil	False
PA164754809	aprobarbital	False
PA448472	aprotinin|bovine pancreatic trypsin inhibitor|bayer a 128|iniprol|trazinin|bpti|Trasylol	True
PA165958370	arbekacin|arbekacina|haberacin|arbekacine|habekacin|arbekacinum	False
PA164747979	arbutamine|GenESA	True
PA164746540	arcitumomab|anti-carcinoembryonic antigen monoclonal antibody fab' fragment|CEA-Scan|immu-4	False
PA164754878	ardeparin|Normiflo	True
PA164743977	arformoterol|(R,R)-formoterol|Brovana	True
PA164745516	argatroban	True
PA10026	aripiprazole|OPC-14597|OPC 31|Abilify|Abilitat	True
PA164712509	Arsenic compounds	False
PA448486	arsenic trioxide|White Arsenic|Arsenic Trioxide [UN1561] [Poison]|Arsenous Acid|Arsentrioxide|Diarsenic Trioxide|Arsenous Oxide|Arsenic Sesquioxide|Acide Arsenieux [French]|Arsenious Trioxide|Arsenicum Album|Diarsonic Trioxide|Arsenous Oxide Anhydride|Arseni Trioxydum|Di-Arsenic Trioxide|Arsenic Blanc [French]|Arsenous Acid Anhydride|Arsenious Acid|Arsenic Oxide|Anhydride Arsenieux [French]|Arsenigen Saure [German]|Poison Flour|Arsenious Acid Anhydride|Arsenious Oxide|Oxyde Arsenieux [ISO-French]|Crude Arsenic|HSDB 419|Arsenous Anhydride|Arsenic Oxidearsenous Trioxide|Arsenic, White|Trisenox|Claudelite|Claudetite|Arsenite|Arsenolite|Arsodent	True
PA452638	arsenite	False
PA165260403	arteether	False
PA165111698	artemether|dihydroartemisinin methyl ether	False
PA165111696	artemisinin	False
PA143485261	artemisinin and derivatives	False
PA164712512	Arteriolar Smooth Muscle, Agents Acting On	False
PA165111697	artesunate	False
PA451998	arylhydrazines	False
PA164712513	Aryloxyacetic acid derivatives	False
PA164712515	Ascorbic acid (vitamin C), combinations	False
PA164712514	Ascorbic Acid (vitamin C), Incl. Combinations	False
PA164712516	Ascorbic acid (vitamin C), plain	False
PA448492	asparaginase|Putative L-asparaginase precursor|L-asparagine amidohydrolase|Elspar	True
PA448493	aspartame|Sweet dipeptide|Aspartylphenylalanine methyl ester|3-Amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester|Aspartam [INN-French]|3-Amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester, stereoisomer|1-Methyl N-L-alpha-aspartyl-L-phenylalanate|Aspartamum [INN-Latin]|Aspartamo [INN-Spanish]|N-L-alpha-Aspartyl-L-phenylalanine 1-methyl ester|Aspartame [USAN:BAN:INN]|Methyl aspartylphenylalanate|3-Amino-N-(alpha-methoxycarbonylphenethyl) succinamic acid|1-Methyl N-L-alpha-aspartyl-L-phenylalanine|Methyl L-aspartyl-L-phenylalanine|Methyl L-alpha-aspartyl-L-phenylalanate|Asp-phe-ome|Methyl N-L-alpha-aspartyl-L-phenylalaninate|L-Aspartyl-L-phenylalanine methyl ester|Dipeptide sweetener|APM|Tri-sweet|Aminosweet|Equal|Canderel|Nutrasweet	False
PA448497	aspirin|Acetilum acidulatum|o-Carboxyphenyl acetate|O-accetylsalicylic acid|Kyselina acetylsalicylova|Acetoxybenzoic acid|Acetylsalicylic acid|A.S.A.|Acetosalic acid|ASA|Acetysalicylic acid|2-Carboxyphenyl acetate|Acido acetilsalicilico|Acido O-acetil-benzoico|O-Acetylsalicylic acid|o-Acetoxybenzoic acid|2-Acetoxybenzenecarboxylic acid|Kyselina 2-acetoxybenzoova|Acetilsalicilico|Acetylsalicylate|Salicylic acid, acetate|Acetylsalicylsaure|Salicylic acid acetate|Acide acetylsalicylique|2-Acetoxybenzoic acid|Acidum acetylsalicylicum|Adiro|Acetylsal|Acetol|Acetonyl|Duramax|Claradin|Enterosarein|Triaminicin|Asatard|Nu-seals|Premaspin|Acesal|Acetosalin|Triple-sal|Acisal|Nu-seals aspirin|Supac|Micristin|Polopiryna|Xaxa|Asagran|Saletin|Temperal|Endydol|Entericin|Aspalon|Solprin|Enterosarine|Persistin|Bufferin|Acetosal|A.S.A. Empirin|Aspergum|Aspirdrops|Dolean pH 8|Spira-Dine|Asteric|Rheumintabletten|Solprin acid|St. Joseph Aspirin for Adults|Enterophen|Vanquish|Acetophen|Contrheuma retard|Aspec|Crystar|Entrophen|Tasprin|Benaspir|Solpyron|Aceticyl|Salacetin|Acimetten|Globoid|Acetylin|Easprin|Ecotrin|Pharmacin|Caprin|St. Joseph|8-hour Bayer|Acylpyrin|Aspirine|Measurin|Neuronika|Solfrin|Acetal|Aspro|Helicon|Rhodine|Bayer Extra Strength Aspirin For Migraine Pain|Decaten|Levius|Acenterine|Idragin|Empirin|Salcetogen|Ecolen|Aspirin|Coricidin|Acetisal|Bialpirinia|Ascoden-30|Yasta|Globentyl|Pirseal|ECM|Delgesic|Novid|Cemirit|Extren|Bialpirina|Bi-prin|Colfarit|Rhonal|Clariprin	True
PA448498	astemizole|Paralergin|Nono-Nastizol A|Astemisan|Histamen|Histazol|Retolen|Waruzol|Alermizol|Astemisol|Laridal|Astemison|Metodik|Histaminos|Kelp|Hismanal	False
PA10251	atazanavir|Atazanavir sulfate|ATV|ATZ|BMS-232632|Zrivada|Latazanavir|Reyataz	True
PA448499	atenolol|Atenol MSD|Normalol|Tenobloc|Tenoprin|Hipres|Seles Beta|Atenol Genericon|Tenormin|Farnormin|Lotenal|Aircrit|Atenol GNR|Atenol PB|Atenil|Anselol|Atenol-Wolff|Atenol 1A Pharma|Atenol-Ratiopharm|Lo-Ten|Cardaxen|Atenol Cophar|Atereal|Uniloc|Cuxanorm|Myocord|Wesipin|Atenol Atid|Atenol Quesada|Servitenol|Atenblock|Atenomel|Oraday|Aterol|Atenol|Ateni|Atenol NM Pharma|Panapres|Atenol Tika|Xaten|Unibloc|Betacard|Atenol Fecofar|Atenol Nordic|Atenol Trom|Scheinpharm Atenol|Tenoblock|Jenatenol|Atenol Acis|Ibinolo|Tenidon|Atehexal|Atenet|Tredol|Atenol CT|Blocotenol|Alinor|Corotenol|Juvental|Atecard|Vericordin|Atendol|Tensimin|Atenol Von CT|Internolol|Duraatenolol|Duratenol|Hypoten|Prinorm|Serten|Atcardil|Apo-Atenolol|Felo-Bits|Ormidol|Prenolol|Blokium|Tenolol|Atenol AL|Prenormine|Atenol Gador|Normiten|Premorine|Plenacor|Altol|Evitocor|Atenol Heumann|Teno-Basan|Noten|Atenolin|Atenol-Mepha|Antipressan|Betablok|Betatop GE|Tenormine|Vascoten|Atenol Stada|Cardiopress|Stermin|Loten|Betasyn|Selobloc	True
PA134688071	atomoxetine|Tomoxetine|Tomoxetine [INN]|Tomoxetina [Spanish]|Tomoxetinum [Latin]|Strattera	True
PA448500	atorvastatin|Atorvastatin calcium|Xarator|Cardyl|Lipitor|Tulip|Faboxim|Sotis|Hipolixan|Liprimar|Normalip|Tozalip|Atorpic|Torvacard|Zurinel|Totalip|Torvast|Lipovastatinklonal|Xavator|Sincol|Lipotropic|Atogal|Vastina|Sortis|Lowden|Xanator	True
PA448502	atovaquone|Malarone|Malarone Pediatric	True
PA164776840	atracurium	False
PA143414738	atrasentan	False
PA448505	atropine|DL-Tropyl tropate|Atropin [German]|Atropina [Italian]|Atropine Sulfate|DL-Hyoscyamine|Eyesules|I-Tropine|Isopto Atropine|Atropin|Minims Atropine|Atropen|Homapin-5|Tropine tropate|Ocu-Tropine|Atnaa|Atropair|Atropine Sulfate S.O.P.|Atropisol|Atrosulf|Atropinol|Equipin|Atropine Care|Atropine Sulfate Ansyr Plastic Syringe|Homapin-10|Troyl tropate|Atropin-flexiolen|Isopto-atropine	True
PA164781017	attapulgite	False
PA448510	auranofin|Auroafen|Ridaura	True
PA164712517	Avermectines	False
PA164924493	axitinib	False
PA451996	azacitidine|Azacytidine|5 AZC|Azacitidinum [INN-Latin]|Azacitidina [INN-Spanish]|Vidaza|Mylosar|Ladakamycin	True
PA166049192	azapropazone	False
PA164712518	Azaspirodecanedione derivatives	False
PA164747157	azatadine|Azatadina [INN-Spanish]|Azatadinum [INN-Latin]|Azatadine Maleate|Azatidine|Optimine	True
PA448515	azathioprine|Azathioprin|Azathioprine Sodium|Azothioprine|Azatioprin|Imurel|Azamun|Azanin|Muran|Ccucol|Imuran|Azasan|Imurek	True
PA164738432	AZD1152	False
PA164754850	azelaic acid|Lepargylic acid|Anchoic acid|Azelainic acid|n-Nonanedioic acid|Azalaic Acid|Heptanedicarboxylic acid|Nonanedioic acid|Emerox 1144|Azelex|Skinoren|Emerox 1110|Finacea|Emery's L-110|Finevin	True
PA448517	azelastine|Azelastina [INN-Spanish]|Azelastinum [INN-Latin]|azelastine hydrochloride|Astelin|Optivar	True
PA165958414	azidocillin	False
PA448519	azithromycin|Aritromicina [Spanish]|Azithramycine|Azithromycinum [Latin]|Azithromycine [French]|Azithromycin Dihydrate|Zmax|Hemomycin|Zitrocin|Zitrim|Aztrin|Azibiot|Zitromax|Setron|Azitromax|Mixoterin|Zithromax|Zeto|Sumamed|Aziwok|Azifine|Azenil|Vinzam|Zithrax|Tobil|Zifin|Misultina|Tromix|Zitrotek	True
PA164749135	azlocillin|Azlocillin sodium salt|Azlocillinum [INN-Latin]|Azlocilina [INN-Spanish]|Azlocilline [INN-French]|Azlin|Securopen|Bayer Brand of Azlocillin	True
PA448523	aztreonam|AZT|Dynabiotic|Corus 1020|Monobactam|Azactam|Primbactam	True
PA164745461	bacampicillin|bacampicillin hydrochloride|Penglobe|Spectrobid	True
PA448531	bacitracin|Baciguent|Bacitracin Bacillus licheniformis|Baci-rx|Ziba-rx|Baciim	True
PA448533	baclofen|Baclon|Kemstro|Novo-Baclofen|Pms-Baclofen|Nu-Baclofen|Apo-Baclofen|Lioresal|Lioresal Intrathecal	True
PA164712519	Bacterial And Viral Vaccines, Combined|Bacterial and viral vaccines, combined	False
PA164712520	Bacterial Vaccines	False
PA448536	balsalazide|Balsalazidum [Latin]|Balsalazida [Spanish]|Balsalazide disodium|Balsalazido [Spanish]|Carbadox|Colazal	True
PA164743113	bambuterol|Bambuterol hydrochloride|Oxeol|Bambec	False
PA448538	barbital	False
PA164712522	Barbiturates in combination with other drugs	False
PA164712523	Barbiturates, combinations	False
PA10827	barbiturates, plain	False
PA448540	barium sulfate|E-Z-Disk|E-Z-Dose|E-Z-Jug|E-Z-Paque Enema|E-Z-Paque|Liquid Barosperse|Ultra-R|Sol-O-Pake|E-Z-Paque Liquid|Tomocat|Polibar Plus|Probar|Readi-CAT Unflavored|Esopho-CAT Esophageal Cream|Esophotrast Esophageal Cream|E-Z-AC|Exacta II|Anatrast|Liquid HD|E-Z-Paste Esophageal Cream|Epi-C|Baricon|E-Z-HD|HD 85|Tonojug 2000|Entrobar|Recto-Barium|Polibar Liquid|Exacta I|Liqui-Jug|Polibar|Readi-CAT 2|Unibar-100|Tonopaque|mede-SCAN|Esobar|HD 200 Plus|Prepcat|E-Z-CAT|Medebar Plus|Maxibar|Readi-CAT|ACB|Baro-cat|Enecat|Medebag|Entero-H|Tomocat 1000|Sol-O-Pake Liquid|Flo-Coat|Barosperse|Barobag|Polibar Flavored|Gil-Paque|EvacuPaste|Liquipake|Polibar Rapide	True
PA164712524	Barium sulfate containing X-ray contrast media	False
PA164747126	basiliximab|Ig gamma-1 chain C region|chimeric mouse-human antiCD25|Simulect	True
PA164749511	becaplermin|Platelet-derived growth factor B chain precursor|Platelet-derived growth factor beta polypeptide|c-sis|PDGF-2|PDGF B-chain|Regranex	True
PA448547	beclomethasone|Beclometasone|Beclometasona [INN-Spanish]|beclomethasone dipropionate|Beclometasonum [INN-Latin]|Viarex|Beconase AQ|Vancenase|orBec|Aldecin|Anceron|Vancenase AQ|Beclometasondipropionat Mikron|QVAR 80|Inalone|Sanasthmyl|Aerobec|Andion|Propaderm|Viarox|Becotide|Beclacin|Beclomet|Clenil-A|Beconasol|Korbutone|Becloval|Entyderma|Becodisks|Becloforte|Vanceril|QVAR|Sanasthmax|Rino-Clenil|Rivanase|Beconase|Beclorhinol|Beclovent|Vanceril Double Strength	True
PA166114904	belimumab|Benlysta	True
PA165971474	Belinostat	False
PA164712526	Belladonna alkaloids, semisynthetic, quaternary ammonium compounds	False
PA164712527	Belladonna alkaloids, tertiary amines	False
PA164712528	Belladonna and derivatives in combination with analgesics	False
PA164712529	Belladonna and derivatives in combination with psycholeptics	False
PA164712525	Belladonna And Derivatives, Plain	False
PA448561	benazepril|Benazepril HCl|Cibacene|Benazepril Hydrochloride|Briem|Cibacen|Benazeprilum [Latin]|Lotensin	True
PA448563	bendroflumethiazide|Bendrofluazide|Benzhydroflumethiazide|Bendroflumethiazidum [INN-Latin]|BHFT|Benzydroflumethiazide|Bendroflumethazide|Bendroflumetiazida [INN-Spanish]|Benzylhydroflumethiazide|Bendrofumethiazide|Flumesil|FT 8|Urlea|Nikion|Plusuril|Centyl|Nateretin|Benzylrodiuran|Repicin|Bentride|Relan Beta|Salural|Neo-Rontyl|Rauzide|Orsile|Aprinox|Naigaril|Sodiuretic|Salures|Benuron|Livesan|Pluryl|Sinesalin|Poliuron|Benzy-Rodiuran|Naturetin|Intolex|Berkozide|Thiazidico|Naturine|Rautrax N|Flumersil|Bristuron|Corzide|Niagaril|Pluryle|Bristuric|Naturetin-2.5|Neo-Naclex	True
